review_title,review,score,real_date,year,month,type,dataset
쇼핑,젊은이들의 천국이다. 이젠 모두의 거리이다.  경인선이 공원이 되고 젊음과 정년의 만남이 있는 곳이다.  중국과 일본인을 마주하고 서양인과 함께 커피를 마기는 곳이다.  그런 홍대 거리가 힘을 뿜는다. 아름답다.  서울거리가~~~,5,2017년 4월 ,2017,4, 가족,쇼핑 젊은이들의 천국이다. 이젠 모두의 거리이다.  경인선이 공원이 되고 젊음과 정년의 만남이 있는 곳이다.  중국과 일본인을 마주하고 서양인과 함께 커피를 마기는 곳이다.  그런 홍대 거리가 힘을 뿜는다. 아름답다.  서울 거리가~~~
호불호가 갈리는 홍대,홍대는 젊음의 거리다 나이가 있는 사람들은 시끄럽고 조잡하게 느낄수 있지만 젊고 활기찬 사람들은 빨빨거리고 다니기 좋은곳 20대 청춘의 활기가 느껴지는 곳,3,2017년 4월 ,2017,4, 친구,호불호가 갈리는 홍대 홍대는 젊음의 거리다 나이가 있는 사람들은 시끄럽고 조잡하게 느낄 수 있지만 젊고 활기찬 사람들은 빨빨거리고 다니기 좋은 곳 20대 청춘의 활기가 느껴지는 곳
청소년 문화 한국의 맛,"하지만 시내에서 좀 먼 곳이 방문할 가치가 있는. 이  의 공연을 볼 수 있는, 즉 로컬 길거리 음식 의 맛, 학생 충족. 것이 바로 느낌에 대학 입니다 :)",5,2017년 4월 ,2017,4, 개인,"청소년 문화 한국의 맛 하지만 시내에서 좀 먼 곳이 방문할 가치가 있는. 이 의 공연을 볼 수 있는, 즉 로컬 길거리 음식의 맛, 학생 충족. 것이 바로 느낌에 대학입니다 :)"
흥미롭고 재미있는 장소를 방문할 때,이는 다른 지역 이 했습니다. 흥미로운 상점들과 레스토랑들. 있고 오래된. 한 것도 바쁜 장소,5,2017년 4월 ,2017,4, 가족,흥미롭고 재미있는 장소를 방문할 때 이는 다른 지역 이했습니다. 흥미로운 상점들과 레스토랑들. 있고 오래된. 한 것도 바쁜 장소
쇼핑 쇼핑하고 먹을 수 있는,와 같이 보내도 쇼핑과 식사를 하기 때문에. 심지어 아기. 우리를 위해 문제가 부트되지 않습니다. 할 수 있는 것.  좋은 곳 젊은 느낌,4,2017년 4월 ,2017,4, 가족,쇼핑 쇼핑하고 먹을 수 있는 와 같이 보내도 쇼핑과 식사를 하기 때문에. 심지어 아기. 우리를 위해 문제가 부트 되지 않습니다. 할 수 있는 것.  좋은 곳 젊은 느낌
너무 혼잡,"예, 이 다. 좋은 곳 shopperholics. 저는 너무 사람이 많아요. 사람들과 어울리는 온갖 방법으로 포장 된다. 하지만 멋진 라이브 음악이 있는 성능. 한 젊은 재능 있는 공연. 브라보! 계속!",3,2017년 4월 ,2017,4, 가족,"너무 혼잡 예, 이 다. 좋은 곳 shopperholics. 저는 너무 사람이 많아요. 사람들과 어울리는 온갖 방법으로 포장된다. 하지만 멋진 라이브 음악이 있는 성능. 한 젊은 재능 있는 공연. 브라보! 계속!"
좋은 분위기!,"매우 복잡한 지역과 저녁 라이브 공연, 상점, 레스토랑과 클럽이 있습니다. 쉽게 많은 젊은 사람들이 있기에 (대학 근처에) 있는 매우 즐거운 분위기는 활기가 넘치는. 서울에 있는 홍대에 방문하는 사람들에게 추천하고 싶어요.",5,2017년 4월 ,2017,4, 개인,"좋은 분위기! 매우 복잡한 지역과 저녁 라이브 공연, 상점, 레스토랑과 클럽이 있습니다. 쉽게 많은 젊은 사람들이 있기에 (대학 근처에) 있는 매우 즐거운 분위기는 활기가 넘치는. 서울에 있는 홍대에 방문하는 사람들에게 추천하고 싶어요."
서울에서 가장 좋은 곳,"제 생각에 홍대 은 지금까지 가장 흥미로운 곳은 특히 주말에는 서울의 밤. 아름다운 사람들이 한 젊은 먹고, 마시고 파티.  모든 사람들이 이 곳을 추천해 드릴 및 다채로운",5,2017년 4월 ,2017,4, 개인,"서울에서 가장 좋은 곳 제 생각에 홍대 은 지금까지 가장 흥미로운 곳은 특히 주말에는 서울의 밤. 아름다운 사람들이 한 젊은 먹고, 마시고 파티.  모든 사람들이 이곳을 추천해 드릴 및 다채로운"
글쎄요...,한국에 명소라고 하기에는 내세울 무언가가 없는 듯 합니다 한국사람 구경은 적합하겠네요. 특유 버스킹 문화도 점점 시들해지는 듯 하구요.,3,2017년 5월 ,2017,5, 친구,글쎄요... 한국에 명소라고 하기에는 내세울 무언가가 없는 듯합니다 한국 사람 구경은 적합하겠네요. 특유 버스킹 문화도 점점 시들해지는 듯하고요.
젊음과 자유가 느껴지는 곳,최근 홍대 근처로 이사온 후로 주말마다 저녁을 먹거나 친구를 만나기 위해 자주 지나치는 곳. 정말 다양한 공연이 펼쳐지며 자유 분방하고 개성이 넘치는 많은 사람들을 볼수 있으며 다양한 식당이 있어 매주 새로운 식당을 가보는 재미가 있습니다. 외국인이 많아 안내 도우미들도 많으며 즐겁게 구경할 수 있는 재미있는 거리입니다,5,2017년 5월 ,2017,5, 친구,젊음과 자유가 느껴지는 곳 최근 홍대 근처로 이사 온 후로 주말마다 저녁을 먹거나 친구를 만나기 위해 자주 지나치는 곳. 정말 다양한 공연이 펼쳐지며 자유분방하고 개성이 넘치는 많은 사람들을 볼 수 있으며 다양한 식당이 있어 매주 새로운 식당을 가보는 재미가 있습니다. 외국인이 많아 안내 도우미들도 많으며 즐겁게 구경할 수 있는 재미있는 거리입니다
사랑 해요,"제 생각에 좋은 곳이기 때문에 모든 생활 작성하세요. 사람들과 어울려 멋진 사람들을 만날 때는 좋은 시간을 가지고, 한국에서 꼭 방문해야 하는 경우 이 하고",5,2017년 5월 ,2017,5, 개인,"사랑해요 제 생각에 좋은 곳이기 때문에 모든 생활 작성하세요. 사람들과 어울려 멋진 사람들을 만날 때는 좋은 시간을 가지고, 한국에서 꼭 방문해야 하는 경우 이하고"
재밌는 곳을 youths,"홍대 (로컬 방법을 부르는) 은 전체 에너지와 창의성. 이곳은 좋은 장소에 상점과 식당이 나 재미를 즐기는 젊은이들로 - 밤은 분위기. 여러 운영 체제 및 클럽에 공연 busking. 또한 다양한 음식과 디저트 홍대, 선택하여 볼 수 있는 실행되지 않습니다! 홍대 근처에 있는 모든 사람들, 아주 좋은 위치와 지하철 연결. 예, 할 수 있는 홍대 근처에 있는 saju 많고 문화 (한국 돈 - 하고) k - 스타일이 매우 저렴한 가격. 하지만, 만약 k - 스타일을 입는 스타일, 항상 같은 국제적인 브랜드 상점 방문 버 쉬카 21 f. 팁: 여러 지역에서 저렴한 숙박 시설, 적절한 때 하고 싶은 사람이 k - 나이트 라이프. 추천 하지 않지만 사람들로 붐비는 곳 처럼 홍대 홍대로 모여드는 것과 youths.",5,2017년 5월 ,2017,5, 친구,"재밌는 곳을 youths 홍대 (로컬 방법을 부르는) 은 전체 에너지와 창의성. 이곳은 좋은 장소에 상점과 식당이 나 재미를 즐기는 젊은이들로 - 밤은 분위기. 여러 운영 체제 및 클럽에 공연 busking. 또한 다양한 음식과 디저트 홍대, 선택하여 볼 수 있는 실행되지 않습니다! 홍대 근처에 있는 모든 사람들, 아주 좋은 위치와 지하철 연결. 예, 할 수 있는 홍대 근처에 있는 saju 많고 문화 (한국 돈 - 하고) k - 스타일이 매우 저렴한 가격. 하지만, 만약 k - 스타일을 입는 스타일, 항상 같은 국제적인 브랜드 상점 방문 버 시카 21 f. 팁: 여러 지역에서 저렴한 숙박 시설, 적절한 때 하고 싶은 사람이 k - 나이트 라이프. 추천하지 않지만 사람들로 붐비는 곳처럼 홍대 홍대로 모여드는 것과 youths."
거리가 있어서 많은 대학교 학생들을 위해 판매 시작,"이 곳은 대학교 학생들을 지난 사람의 전원은, 그러나, 인기 제품 때문에, 외국인들이 더 끌리 사용자_이름:. 물건을 파는 상점들이 많이 있는 저렴한, 많은 학생들을 놀라지 않다니. 서울 지하철과 네트워크 쉽게 액세스할 수 있습니다.",5,2017년 5월 ,2017,5, 커플,"거리가 있어서 많은 대학교 학생들을 위해 판매 시작 이곳은 대학교 학생들을 지난 사람의 전원은, 그러나, 인기 제품 때문에, 외국인들이 더 끌 리 사용자_이름:. 물건을 파는 상점들이 많이 있는 저렴한, 많은 학생들을 놀래지 않다니. 서울 지하철과 네트워크 쉽게 액세스할 수 있습니다."
전체 에너지와 신선한 혈액; - ),"정말 좋은 곳입니다, 전체 에너지와 신선한 혈액 이; - ) 오후나 저녁에 이곳에 오는 사람도 경험이 복잡한 청소년들은 은 이 atmospere. 많은 작은 가게들이 있고 큰, 다른 카페와 레스토랑이, 앞 뒤로 움직이는 젊은 사람들이 수백 개 hundres. 방문해야합니다, 절대!",5,2017년 5월 ,2017,5, 커플,"전체 에너지와 신선한 혈액; - ) 정말 좋은 곳입니다, 전체 에너지와 신선한 혈액 이; - ) 오후나 저녁에 이곳에 오는 사람도 경험이 복잡한 청소년들은 은 이 atmospere. 많은 작은 가게들이 있고 큰, 다른 카페와 레스토랑이, 앞뒤로 움직이는 젊은 사람들이 수백 개 hundres. 방문해야 합니다, 절대!"
활기찬 지역,"이런 기쁨이 있는 홍대 주변에서 걸어서 갈 수 있습니다. 전체 삶 것이. 가족 뮤지컬 & 댄스 공연 을 많이 들 사방에 있어. 많은 식당, 쇼핑 지역에 비하면 많지 않 았거든요. 톤 음식도 있습니다. 우리는 대부분의 시간을 이 곳에서 지내는 것.",5,2017년 5월 ,2017,5, 커플,"활기찬 지역 이런 기쁨이 있는 홍대 주변에서 걸어서 갈 수 있습니다. 전체 삶 것이. 가족 뮤지컬 & 댄스 공연 을 많이 들 사방에 있어. 많은 식당, 쇼핑 지역에 비하면 많지 않 았거든요. 톤 음식도 있습니다. 우리는 대부분의 시간을 이 곳에서 지내는 것."
사람들은 너무 너무 큰 소리로,우리는 같은 지역 이 지내다가 7시 정도 를 참조하십시오. 매우 시끄럽고 붐비는. 많은 흡연자들을 주위의 열원 근처에 가이드를 거리 공연 과 함께. 걸어 다니는 것이 하고 더 이상 견딜 수 없습니다. 너무 오래 된 이 동네는 생각한다. 모두 좋은 가게를 찾을 수 없기 를 기대 했던 찾을 수.,1,2017년 5월 ,2017,5, 커플,사람들은 너무너무 큰 소리로 우리는 같은 지역 이 지내다가 7시 정도를 참조하십시오. 매우 시끄럽고 붐비는. 많은 흡연자들을 주위의 열원 근처에 가이드를 거리 공연과 함께. 걸어 다니는 것이 하고 더 이상 견딜 수 없습니다. 너무 오래된 이 동네는 생각한다. 모두 좋은 가게를 찾을 수 없기를 기대했던 찾을 수.
좋아요,맛집 공연 음주 클럽 빠지는게 없는 최고 놀이터ㅋㅋ  주1회씩 방문하는데 나이들어도 재밌어요ㅋㅋㅋ,5,2017년 6월 ,2017,6, 친구,좋아요 맛집 공연 음주 클럽 빠지는 게 없는 최고 놀이터ㅋㅋ  주 1회씩 방문하는데 나이 들어도 재밌어요ㅋㅋㅋ
이십대들의 놀이터,세계적으로 유명한 대한민국의 밤문회 그 중에서도 손꼽히는 불이꺼지지않는 거리중 하나입니다 언제 어느때와도 무엇이든 가능한 거리! 다만 늦은시간엔 취객들이 많습니다...,4,2017년 6월,2017,6,,이십 대들의 놀이터 세계적으로 유명한 대한민국의 밤 문화 그중에서도 손꼽히는 불이 꺼지지 않는 거리 중 하나입니다 언제 어느 때와도 무엇이든 가능한 거리! 다만 늦은 시간엔 취객들이 많습니다...
좋은 분위기,"시내에서의 밤을 보낼 수 있을 경우, 이 곳이 다. 정말 좋은 분위기 있는 라이브 음악이 있는 거리. 많은 레스토랑과 상점들이 있다. 이 보다 더 나은 곳으로 명동.",5,2017년 6월 ,2017,6, 커플,"좋은 분위기 시내에서의 밤을 보낼 수 있을 경우, 이곳이다. 정말 좋은 분위기 있는 라이브 음악이 있는 거리. 많은 레스토랑과 상점들이 있다. 이보다 더 나은 곳으로 명동."
좋은 쇼핑,"제 16 과 12 년 동안이나 여행. 주변에 쇼핑 지역을 걸어 다니는 재미가. 하지 않을 수 있습니다. 아, 본 가 삭 드위치와 가게, 기타 가 삭 상점 거리와는 달리, 이 같은 커피샵에 앉아 샌드위치를 즐기지 수 있다.",5,2017년 6월 ,2017,6, 가족,"좋은 쇼핑 제16 과 12 년 동안이나 여행. 주변에 쇼핑 지역을 걸어 다니는 재미가. 하지 않을 수 있습니다. 아, 본 가 삭 그 위치와 가게, 기타 가 삭 상점 거리와는 달리, 이 같은 커피숍에 앉아 샌드위치를 즐기지 수 있다."
이 독보적인 손실됩니다.,"이 곳이 예전에 문화 예술 의 중심지, 창의성 의 중심지. 이제, 그냥 쇼핑 / 식사 지구 됩니다. 슬픈.",2,2017년 6월 ,2017,6, 비지니스,"이 독보적인 손실됩니다. 이곳이 예전에 문화 예술의 중심지, 창의성의 중심지. 이제, 그냥 쇼핑 / 식사 지구 됩니다. 슬픈."
"이 대학은 말한다. 대학 의 경우, 이 곳이","11 상점, 레스토랑 및 24 시간이 4 까지 열이 주말에 가끔 kbbq 칠 수 있습니다. 청소년들이 있습니다. 또한 같은 가게들이 좋아하는 브랜드 이름에 았어요, 뉴 밸런스, 등이 있습니다. Abc 마트에서 신발에 두 개의 일본, 너무, 만약 이. 조용한 커피 샵 을 얻을 수 있는 곳이 필요 하다면, 홍대역 3번 출구에서 왼쪽 입니다. 였습니다.",5,2017년 6월 ,2017,6, 개인,"이 대학은 말한다. 대학의 경우, 이곳이 11 상점, 레스토랑 및 24 시간이 4까지 열이 주말에 가끔 kbbq 칠 수 있습니다. 청소년들이 있습니다. 또한 같은 가게들이 좋아하는 브랜드 이름에 있어요, 뉴발란스, 등이 있습니다. Abc 마트에서 신발에 두 개의 일본, 너무, 만약 이. 조용한 커피숍을 얻을 수 있는 곳이 필요하다면, 홍대역 3번 출구에서 왼쪽입니다.였습니다."
토요일에 가서,토요일 밤이 최고의 날 방문하기에. 대학생 전체의 일을 할 수 있습니다.,4,2017년 6월 ,2017,6, 가족,토요일에 가서 토요일 밤이 최고의 날 방문하기에. 대학생 전체의 일을 할 수 있습니다.
헬로 키티 카페 홍대점,헬로 키티 카페 홍대 새로운 위치로 이동한 경우 메인 거리에 있어. 적 접근이 훨씬 덜 붐비는 장소였고 마지막에 방문 2014. 이는 이 카페에 방문하는 사람들이 더 많은 추천 합니다. 맛있는 요구르트!,4,2017년 6월,2017,6,,헬로 키티 카페 홍대점 헬로 키티 카페 홍대 새로운 위치로 이동한 경우 메인 거리에 있어. 적 접근이 훨씬 덜 붐비는 장소였고 마지막에 방문 2014. 이는 이 카페에 방문하는 사람들이 더 많은 추천합니다. 맛있는 요구르트!
가지 않을 수,이는 항상 뭔가 에 홍대. 좋은 사람들을 보고 쇼핑 센터. 하루를 보내는 좋은 방법!,5,2017년 6월 ,2017,6, 커플,가지 않을 수 이는 항상 뭔가에 홍대. 좋은 사람들을 보고 쇼핑센터. 하루를 보내는 좋은 방법!
무료 엔터테인먼트!,"많은 아이들이 노래를 불러 청중 앞에서 춤을 추고, 매우 좋았습니다! 하는 것도 본 마술 쇼. 수많은 쇼핑과 카페 들이 있습니다.",4,2017년 6월 ,2017,6, 커플,"무료 엔터테인먼트! 많은 아이들이 노래를 불러 청중 앞에서 춤을 추고, 매우 좋았습니다! 하는 것도 본 마술 쇼. 수많은 쇼핑과 카페들이 있습니다."
공예품 은 보석 같은 곳,"이 곳에 몇 시간 활기 여행자들에게 아주 인기가 높습니다! 젊은 예술가들에게 예술 시장은 토요일 오후에 가득 페인팅 전문, 바느질, 조각, 가죽 작업, jewelries, 그리고 음악!",5,2017년 6월 ,2017,6, 친구,"공예품 은 보석 같은 곳 이곳에 몇 시간 활기 여행자들에게 아주 인기가 높습니다! 젊은 예술가들에게 예술 시장은 토요일 오후에 가득 페인팅 전문, 바느질, 조각, 가죽 작업, jewelries, 그리고 음악!"
꼭 한번 가 젊은 사람들이,말할 필요도 없이 이 많은 커피샵과 카페 선택할 수 있습니다. 또한 젊은 사람들이 쇼핑하기 좋습니다. 다음에 오게 되면 이 곳이 정말 좋아 저녁.,5,2017년 6월 ,2017,6, 개인,꼭 한번 가 젊은 사람들이 말할 필요도 없이 이 많은 커피숍과 카페 선택할 수 있습니다. 또한 젊은 사람들이 쇼핑하기 좋습니다. 다음에 오게 되면 이곳이 정말 좋아 저녁.
비오는 말 버스킹,버스커들이 많았는데 좀 그 간격이 되게 좁다는 느낌이었습니다. 서로 공연 범위가 겹쳐서 소리가 겹친다거나 사람들이 많이 몰려 비좁고...그래도 볼거 많고 흥미로웠습니다.,3,2017년 7월 ,2017,7, 개인,비 오는 말 버스킹 버스커들이 많았는데 좀 그 간격이 되게 좁다는 느낌이었습니다. 서로 공연 범위가 겹쳐서 소리가 겹친다거나 사람들이 많이 몰려 비좁고... 그래도 볼 거 많고 흥미로웠습니다.
다양한 즐길거리가 가득한곳!,음식점이 정말 많구요 자는 주로 칼족을 먹으러 자주 가는데 갈때마다 길거리에서 공연을 하더라구요 한 공연팀만 있는게 아니라 길게 뻗은 길거리에 다양한 주제로 많은 공연을 하기 때문에 좋아하시는 분들은 꼭 한번 가보세요^^ 다양한 즐길거리와 맛있는 그리고 색다른 먹거리가 가득한 거리에요,3,2017년 7월 ,2017,7, 친구,다양한 즐길 거리가 가득한 곳! 음식점이 정말 많고요 자는 주로 칼 쪽을 먹으러 자주 가는데 갈 때마다 길거리에서 공연을 하더라고요 한 공연팀만 있는 게 아니라 길게 뻗은 길거리에 다양한 주제로 많은 공연을 하기 때문에 좋아하시는 분들은 꼭 한번 가보세요^^ 다양한 즐길 거리와 맛있는 그리고 색다른 먹거리가 가득한 거리에요
젊은이 가득한 거리,"가족들과 방문했는데, 애들도 구경거리가 많은지 재밌어하네요. 라쿤카페와 같이 새로운 형태의 가게나 독특한 분위기의 샵들이 많습니다. 홍대입구 전철역 인근에서는 거리에서 버스킹도 보실 수 있습니다.",4,2017년 7월 ,2017,7, 가족,"젊은이 가득한 거리 가족들과 방문했는데, 애들도 구경거리가 많은지 재밌어하네요. 라쿤 카페와 같이 새로운 형태의 가게나 독특한 분위기의 숍들이 많습니다. 홍대 입구 전철역 인근에서는 거리에서 버스킹도 보실 수 있습니다."
그냥 구경하기 좋은 곳,딱히 뭐가 있는건 아니지만 그냥 공연도 하고 헤나 같은 것도 하는 곳이 많아서 구경하기 좋고 젊음이 느껴지는 거리라 생각되요,3,2017년 7월 ,2017,7, 커플,그냥 구경하기 좋은 곳 딱히 뭐가 있는 건 아니지만 그냥 공연도 하고 헤나 같은 것도 하는 곳이 많아서 구경하기 좋고 젊음이 느껴지는 거리라 생각돼요
시끌시끌한곳!,주말에 갔는데 유명 음식점들이 많아서 좋았습니다. 조용한곳을 원하시면 홍대역 보다는 성수역쪽을 추천합니다.,4,2017년 7월 ,2017,7, 친구,시끌시끌한 곳! 주말에 갔는데 유명 음식점들이 많아서 좋았습니다. 조용한 곳을 원하시면 홍대역보다는 성수역 쪽을 추천합니다.
놀이터,놀이터 중심으로 맥주 한잔 길에서 하던 생각 나네요. 요즘은 많이 상업적인 독창성을 잃어가는 상황이죠.,3,2017년 7월 ,2017,7, 커플,놀이터 놀이터 중심으로 맥주 한잔 길에서 하던 생각나네요. 요즘은 많이 상업적인 독창성을 잃어가는 상황이죠.
늘 북적북적한 곳,서울 놀러오면 한번쯤 가볼만함. 서울의 모든 젊은이들이 다 모여있음 공연이나 식문화 관찰하기도 좋고 유행도 잘 보이니까 많이들 놀러오세요,3,2017년 7월 ,2017,7, 친구,늘 북적북적한 곳 서울 놀러 오면 한 번쯤 가볼만함. 서울의 모든 젊은이들이 다 모여있음 공연이나 식문화 관찰하기도 좋고 유행도 잘 보이니까 많이들 놀러 오세요
다양한 재미,홍대 합정 상수 일대는 특색있는 카페와 작은 서점들이 많이 있어서 갈 때마다 새로운 공간을 찾는 재미가 있다.,3,2017년 7월 ,2017,7, 커플,다양한 재미 홍대 합정 상수 일대는 특색 있는 카페와 작은 서점들이 많이 있어서 갈 때마다 새로운 공간을 찾는 재미가 있다.
젊음이 가득한곳,젊은 사람들이 많고 핫한 음식이 많은곳 저렴한 쇼핑 저렴한 간식 단 사람들이 너무 많다는거 그래서 젊음을 느낄 수있는곳,4,2017년 7월 ,2017,7, 가족,젊음이 가득한 곳 젊은 사람들이 많고 핫한 음식이 많은 곳 저렴한 쇼핑 저렴한 간식 단 사람들이 너무 많다는 거 그래서 젊음을 느낄 수 있는 곳
"미술, 음악, 춤 및 쇼핑","미술, 음악, 춤과 쇼핑. 식사를 하며. 이 곳은 사람들이 젊고 활기찬 구성된 재미, 즐기는 것이 모든 곳에 노점상, 식품 관절, 쇼핑과 사람들이 노래를 부르며, k - 팝 아트 디자인을 보여 주는 공연이나. 즐거운 하루를 보내고.",5,2017년 7월 ,2017,7, 가족,"미술, 음악, 춤 및 쇼핑 미술, 음악, 춤과 쇼핑. 식사를 하며. 이곳은 사람들이 젊고 활기찬 구성된 재미, 즐기는 것이 모든 곳에 노점상, 식품 관절, 쇼핑과 사람들이 노래를 부르며, k - 팝 아트 디자인을 보여 주는 공연이나. 즐거운 하루를 보내고."
그리고 한다는 fangirls 작성하세요,시원한 작은 거리인 줄이 많은 간식을 먹고.  다양한 작성하세요 를 을 수 있지만 작은 한국 청소년 문화 관련 분석.  많은 시간 낭비.,4,2017년 7월 ,2017,7, 개인,그리고 한다는 fangirls 작성하세요 시원한 작은 거리인 줄이 많은 간식을 먹고.  다양한 작성하세요를 을 수 있지만 작은 한국 청소년 문화 관련 분석.  많은 시간 낭비.
꼭 밤에,"우리 일행은 밤에 홍대에 갔다. 이 생기는데 항상 생각합니다. 주변에 상점들이 많이 있고 음식. 우리가 제일 좋아하는 것은 단순히 걸어 다니며 길거리 공연을 보러 가 밤에 (댄스, 노래). 매우 재능 있는!",5,2017년 7월 ,2017,7, 친구,"꼭 밤에 우리 일행은 밤에 홍대에 갔다. 이 생기는데 항상 생각합니다. 주변에 상점들이 많이 있고 음식. 우리가 제일 좋아하는 것은 단순히 걸어 다니며 길거리 공연을 보러 가 밤에 (댄스, 노래). 매우 재능 있는!"
을 가지고 있어서,"우리가 처음에 이곳에 온 후 로 전철을 이용해서 24 시간을 깨어 있었는데! 저는 특히 에너지가 좋아: 젊은 사람들이 할 수 있는, 작은 식당과 바 부티크 호텔! 저는 특히 좋아 많은 사람들이 먹는 모습을: 가능한 플라스틱 용기 위쪽 용지함 마셔, 고기와 함께 it! 흥미로운 곳은!",4,2017년 7월 ,2017,7, 커플,"을 가지고 있어서 우리가 처음에 이곳에 온 후로 전철을 이용해서 24 시간을 깨어 있었는데! 저는 특히 에너지가 좋아: 젊은 사람들이 할 수 있는, 작은 식당과 바 부티크 호텔! 저는 특히 좋아 많은 사람들이 먹는 모습을: 가능한 플라스틱 용기 위쪽 용지함 마셔, 고기와 함께 it! 흥미로운 곳은!"
좋은 느낌,많은 쇼핑센터와 레스토랑이 주변에. 거리 공연 도 많다. 길거리 음식도 사용할 수 있습니다.,5,2017년 7월 ,2017,7, 친구,좋은 느낌 많은 쇼핑센터와 레스토랑이 주변에. 거리 공연 도 많다. 길거리 음식도 사용할 수 있습니다.
쇼핑 장소 중 하나,이 지역에 저렴한 가격.  아이스크림 와플 와플 파이는 구입한 가격이 1000원 에서 각 비교 명동 - 2000/3000원 동에. 너무 맛있어요.,5,2017년 7월 ,2017,7, 가족,쇼핑 장소 중 하나 이 지역에 저렴한 가격.  아이스크림 와플 와플 파이는 구입한 가격이 1000원에서 각 비교 명동 - 2000/3000원 동에. 너무 맛있어요.
"매우 역동적 인, 많은 상점들이 있는 활기찬","모순 적 이게도. 판매하는 상점이 저렴한 일부 항목과 명동. 어쨌든, 이 사람, 정말 많은 것을 해 먹고",5,2017년 7월 ,2017,7, 가족,"매우 역동적인, 많은 상점들이 있는 활기찬 모순 적 이게도. 판매하는 상점이 저렴한 일부 항목과 명동. 어쨌든, 이 사람, 정말 많은 것을 해 먹고"
활기찬 대학가,"맛집이 많고 활기찬 분위기여서 쇼핑, 식사 등 좋습니다. 길거리 공연도 해서 주말 쇼핑겸 유흥즐기기에 좋습니다.",5,2017년 8월 ,2017,8, 친구,"활기찬 대학가 맛 집이 많고 활기찬 분위기여서 쇼핑, 식사 등 좋습니다. 길거리 공연도 해서 주말 쇼핑 겸 유흥 즐기기에 좋습니다."
세상의 소리를 들을 수 있는 곳,"홍대앞을 거닐면, 여기저기 볼것도 많고 먹거리도 많은 곳이네요~ 사람들이 많아서 구경할 것도 많고 말이죠~  만약 외국친구라도 놀러온다면, 활기찬 한국생활을 보여주고 싶다면 한번 정도는 구경시켜줄 만한 곳이라 할 수 있습니다.~",4,2017년 8월 ,2017,8, 친구,"세상의 소리를 들을 수 있는 곳 홍대 앞을 거닐면, 여기저기 볼 것도 많고 먹거리도 많은 곳이네요~ 사람들이 많아서 구경할 것도 많고 말이죠~  만약 외국 친구라도 놀러 온다면, 활기찬 한국생활을 보여주고 싶다면 한 번 정도는 구경시켜줄 만한 곳이라 할 수 있습니다.~"
젊은 예술을 느끼고 싶다면,홍대 거리에는 참 다양한 예술을 하는 사람들이 모이는 것 같습니다. 젊은 사람들의 공연을 보고싶다면 이곳이 적당합니다.,4,2017년 8월 ,2017,8, 커플,젊은 예술을 느끼고 싶다면 홍대 거리에는 참 다양한 예술을 하는 사람들이 모이는 것 같습니다. 젊은 사람들의 공연을 보고 싶다면 이곳이 적당합니다.
구경거리가 많아요~ 젊은 분위기를 느낄 수 있는 곳,"맛집, 옷가게도 많고 버스킹하시는 분들도 많아 신나고 젊은 분위기를 느낄 수 있어요~ 홍대까지 가는 길에는 프렌차이즈 가게가 대부분이라 유니크한 카페, 맛집을 원하신다면 상수쪽으로 가시길 추천합니다!",5,2017년 9월 ,2017,9, 커플,"구경거리가 많아요~ 젊은 분위기를 느낄 수 있는 곳 맛 집, 옷 가게도 많고 버스킹 하시는 분들도 많아 신나고 젊은 분위기를 느낄 수 있어요~ 홍대까지 가는 길에는 프랜차이즈 가게가 대부분이라 유니크한 카페, 맛 집을 원하신다면 상수 쪽으로 가시길 추천합니다!"
활기찬 곳,항상 시끌벅적하고 맛집이나 공연장도 많은 이 곳. 멀어서 자주 못가는게 항상 아쉽기도 하죠,4,2017년 9월 ,2017,9, 커플,활기찬 곳 항상 시끌벅적하고 맛 집이나 공연장도 많은 이곳. 멀어서 자주 못 가는 게 항상 아쉽기도 하죠
패션거리가 아닌 음주거리,주말에 쏟아져 나온 수십만의 사람들.. 일요일 오전에 방문하였는데 전날 비틀거린 청춘들의 무질서한 행태가 그대로 드러나 있었다. 그 거리의 민낯은 우리에게 부끄러움을 준다.,4,2017년 10월 ,2017,10, 가족,패션거리가 아닌 음주 거리 주말에 쏟아져 나온 수십만의 사람들.. 일요일 오전에 방문하였는데 전날 비틀거린 청춘들의 무질서한 행태가 그대로 드러나 있었다. 그 거리의 민낯은 우리에게 부끄러움을 준다.
"다양한 먹거리들, 즐길거리들이 가득","수많은 레스토랑들과 까페들을 볼 수 있는 곳, 그리고 거리에서 많은 공연들이 있으니 꼭 방문해 보세요.",4,2017년 10월 ,2017,10, 개인,"다양한 먹거리들, 즐길 거리들이 가득 수많은 레스토랑들과 카페들을 볼 수 있는 곳, 그리고 거리에서 많은 공연들이 있으니 꼭 방문해 보세요."
버스킹을 보고 싶다면 이곳,매일 각종 장르의 버스킹을 보고 들을 수 있는 곳이다. 버스커들이 너무 많아서 연주가 섞이기도 함.,4,2017년 10월 ,2017,10, 비지니스,버스킹을 보고 싶다면 이곳 매일 각종 장르의 버스킹을 보고 들을 수 있는 곳이다. 버스커들이 너무 많아서 연주가 섞이기도 함.
