review_title,review,score,real_date,year,month,type,dataset
서울 지하철,서울 지하철은 정말 최고입니다. 몇시에 차가 오는지 어느 역에 있는지 전광판을 통해 알 수 있고요 (외국인은 전광판이 있는지 모르더군요) 깨끗하고 빠릅니다. 1호선 빼곤 모두 자주 오는 편이고요. 시간에 딱딱 맞추는게 정말 신기할 정도 입니다,5,2015년 10월 ,2015.0,10.0, 친구,서울 지하철 서울 지하철은 정말 최고입니다. 몇 시에 차가 오는지 어느 역에 있는지 전광판을 통해 알 수 있고요 (외국인은 전광판이 있는지 모르더군요) 깨끗하고 빠릅니다. 1호선 빼곤 모두 자주 오는 편이고요. 시간에 딱딱 맞추는 게 정말 신기할 정도입니다
편리,서울만큼 지하철이 편리하게 잘 되어있는곳도 드물다고 생각합니다. 다른 나라에 비해 깨끗한편이지만 사람들이용시간이 많을때는 너무 붐벼서 불편하죠,4,2015년 10월 ,2015.0,10.0, 개인,편리 서울만큼 지하철이 편리하게 잘 되어있는 곳도 드물다고 생각합니다. 다른 나라에 비해 깨끗한 편이지만 사람들 이용 시간이 많을 때는 너무 붐벼서 불편하죠
전 세계에서 가장좋은 지하철 서울지하철:!!!,"서울 지하철이 전 세계에서 가장 훌륭합니다. 간편한 환승시스템,다양한 노선,쾌적한 객실, 전세계에서 최고입니다",4,2015년 10월 ,2015.0,10.0, 친구,"전 세계에서 가장 좋은 지하철 서울 지하철:!!! 서울 지하철이 전 세계에서 가장 훌륭합니다. 간편한 환승시스템, 다양한 노선, 쾌적한 객실, 전 세계에서 최고입니다"
"안산,인천~서울중심으로 지나서 경기도 끝","1화선은 우리나라의 대표적인 라인 입니다. 서울의 중심 뿐만이 아닌 경기도의 중심가, 인천을 여행하기에도 최적의 다리가 되어 주는 것 같습니다.",5,2015년 10월 ,2015.0,10.0, 커플,"안산, 인천~서울 중심으로 지나서 경기도 끝 1화 선은 우리나라의 대표적인 라인입니다. 서울의 중심뿐만이 아닌 경기도의 중심가, 인천을 여행하기에도 최적의 다리가 되어 주는 것 같습니다."
환승 가능,다른 노선이나 버스로 기본요금 추가 없이 환승이 가능하며 거리에 따라 추가요금 발생. 다만 1호선 등 일부 노선은 시간표를 잘 지키지 않는 점이 아쉬움.,4,2015년 10월 ,2015.0,10.0, 개인,환승 가능 다른 노선이나 버스로 기본요금 추가 없이 환승이 가능하며 거리에 따라 추가요금 발생. 다만 1호선 등 일부 노선은 시간표를 잘 지키지 않는 점이 아쉬움.
이 정도면 세계 다른 나라에 비해 좋은편입니다,뉴역지하철이나 파리 등 다른 대도시의.지하철에 비해 쾌적합니다. 역사는 깔끔하고 교통약자에 대한 배려도 잘 되어있는편입니다. 가격도 저렴합니다,4,2015년 10월 ,2015.0,10.0, 개인,이 정도면 세계 다른 나라에 비해 좋은 편입니다 뉴역 지하철이나 파리 등 다른 대도시의. 지하철에 비해 쾌적합니다. 역사는 깔끔하고 교통약자에 대한 배려도 잘 되어있는 편입니다. 가격도 저렴합니다
편리하고도 불편한,지하철이 있다는 것 자체는 편리하지만 몇몇 노선들은 배차간격이 너무 길어요. 그리고 그렇게 온 지하철은 항상 만차구요.. 대중교통이 있다는 건 편리한거지만 불편한 점들이 개선되면 좋겠네요.,3,2015년 10월 ,2015.0,10.0, 친구,편리하고도 불편한 지하철이 있다는 것 자체는 편리하지만 몇몇 노선들은 배차간격이 너무 길어요. 그리고 그렇게 온 지하철은 항상 만 차고요.. 대중교통이 있다는 건 편리한 거지만 불편한 점들이 개선되면 좋겠네요.
시민의 발!?,"어릴 적부터 매일타고 다니던 지하철, 이런 것도 리뷰를 쓰라니 딱히 할말이 없네요. 어릴적엔 5호선을 타면 깊이가 당시 가장 깊어 핸드폰이 터지지 않았던 기억이나네요. 1호선부터 4호선, 5호선부터 9호선의 회사가 다른관계로 약간의 분위기의 차이가 있고 오래지어진 순대로 편의시설과 깔끔함의 차이는 있으나 화장실은 대부분 깔끔한 편이며 주변 관광설명도 요근래 잘되어 있는편이고 가끔씩 지하철을 타고 어디를 방문하여서 스탬프를 받으면 자그마한 선물을 주는 소소한 이벤트도 가득합니다. 서울 시민의 발! 지하철!",3,2015년 10월 ,2015.0,10.0, 커플,"시민의 발!? 어릴 적부터 매일 타고 다니던 지하철, 이런 것도 리뷰를 쓰라니 딱히 할 말이 없네요. 어릴 적엔 5호선을 타면 깊이가 당시 가장 깊어 핸드폰이 터지지 않았던 기억이 나네요. 1호선부터 4호선, 5호선부터 9호선의 회사가 다른 관계로 약간의 분위기의 차이가 있고 오래 지어진 순대로 편의시설과 깔끔함의 차이는 있으나 화장실은 대부분 깔끔한 편이며 주변 관광설명도 요 근래 잘되어 있는 편이고 가끔씩 지하철을 타고 어디를 방문하여서 스탬프를 받으면 자그마한 선물을 주는 소소한 이벤트도 가득합니다. 서울 시민의 발! 지하철!"
굿굿베리굿,사장님과 사모님 두분다 굉장히 친절하십니다. 서울초행길이시거나 숙박비가 비싸다시는분은 여기로 오세요  남자분들은 사장님과의 한잔 강추!!!!,5,2015년 10월 ,2015.0,10.0, 비지니스,굿굿 베리굿 사장님과 사모님 두 분 다 굉장히 친절하십니다. 서울 초행길이시거나 숙박비가 비싸 다시는 분은 여기로 오세요  남자분들은 사장님과의 한잔 강추!!!!
겁나복잡함...,진심 ㅋㅋㅋㅋ너무 복잡합니다 ㅋㅋㅋ죽어요 미리 먼저 숙지하시고 움직이시길 출퇴근 시간 걸리면 힘들어요,5,2015년 10월 ,2015.0,10.0, 비지니스,겁나 복잡함... 진심 ㅋㅋㅋㅋ너무 복잡합니다 ㅋㅋㅋ 죽어요 미리 먼저 숙지하시고 움직이시길 출퇴근 시간 걸리면 힘들어요
편하지요,어딜가나 서울은 사람이 많다는 것 외엔 참 편리하게 잘 되어 있단 느낌이 듭니다. 1호선 2호선처럼 오래된 라인들은 역사나 플랫폼에서 냄새가 좀 나긴 하지만 그래도 이만하면 깨끗한 편인 것 같아요.,4,2015년 10월 ,2015.0,10.0, 개인,편하지요 어딜 가나 서울은 사람이 많다는 것 외엔 참 편리하게 잘 되어 있단 느낌이 듭니다. 1호선 2호선처럼 오래된 라인들은 역사나 플랫폼에서 냄새가 좀 나긴 하지만 그래도 이만하면 깨끗한 편인 것 같아요.
좋은 시설,어디든 지하철을 이용해서 갈수 있습니다. 사람이 많기는 하나 청결하고 시간을 정확하게 지킵니다.,4,2015년 10월 ,2015.0,10.0, 개인,좋은 시설 어디든 지하철을 이용해서 갈수 있습니다. 사람이 많기는 하나 청결하고 시간을 정확하게 지킵니다.
서울의 대표교통수단,서울지하철은 서울의명소를 전부 연결하교 있지요 서울의도심은 트레픽이 너무 심해 매일 이용합니다 버스와연계듼 시스템으로 서울어디든 저렴한가격으로 갈수있는 최고의교통수단 입니다. 맵과 버스번호를 매모하면 어디든 버스 한번 타는 요금으로 서울 전지역을 갈수있음. 강력추천 .추천,5,2015년 10월 ,2015.0,10.0, 개인,서울의 대표 교통수단 서울 지하철은 서울의 명소를 전부 연결 하교 있지요 서울의 도심은 트래픽이 너무 심해 매일 이용합니다 버스와연계듼 시스템으로 서울 어디든 저렴한 가격으로 갈 수 있는 최고의 교통수단입니다. 맵과 버스 번호를 메모하면 어디든 버스 한번 타는 요금으로 서울 전 지역을 갈 수 있음. 강력 추천. 추천
서울 어디나 빠르고 편하게 갈 수 있어요,해외여행을 가끔 다니는 편인데 우리나라처럼 지하철이 깔끔하고 잘 되어 있는 곳은 거의 없었던거 같아요~ 지하철만 타면 서울 어디나 쉽게 갈 수 있고 빠르고 편하죠~ 단 출퇴근 시간만 뺴면요~ㅎㅎ,5,2015년 10월 ,2015.0,10.0, 커플,서울 어디나 빠르고 편하게 갈 수 있어요 해외여행을 가끔 다니는 편인데 우리나라처럼 지하철이 깔끔하고 잘 되어 있는 곳은 거의 없었던 거 같아요~ 지하철만 타면 서울 어디나 쉽게 갈 수 있고 빠르고 편하죠~ 단 출퇴근 시간만 빼면요~ᄒᄒ
서울에서 가장 편리한 이동수단,지하철을 이용해 못갈 곳이 거의 없을 정도로 촘촘하게 구성되어있어 시민들은 물론 관광객들에게 훌륭한 교통수단입니다. 게다가 전세계 지하철들과 비교해봐도 굉장히 깔끔하고 편리한 축에 속한다고 자부합니다.,5,2015년 10월 ,2015.0,10.0, 가족,서울에서 가장 편리한 이동 수단 지하철을 이용해 못 갈 곳이 거의 없을 정도로 촘촘하게 구성되어있어 시민들은 물론 관광객들에게 훌륭한 교통수단입니다. 게다가 전 세계 지하철들과 비교해봐도 굉장히 깔끔하고 편리한 축에 속한다고 자부합니다.
편리함 그리고 정시성,속도도 빠르고 쾌적해요. 시간이 많이 절약됩니다. 서울 시내는 버스나 택시보다는 지하철이 더 편리해요.,5,2015년 10월 ,2015.0,10.0, 개인,편리함 그리고 정시성 속도도 빠르고 쾌적해요. 시간이 많이 절약됩니다. 서울 시내는 버스나 택시보다는 지하철이 더 편리해요.
지하철은 편리하다,서울의 지하철은 비용도 저렴할 뿐만아니라 깨끗하고 정확한 시간을 지켜주어서 자주 애용하는 편이다 물론 대중교통과 연계되어서 지하철이 닿지 않는 지역까지 한걸음에 수송하니 비용도 절감되고 각종 안내표시가 정비되어 있어서 쉽게 목적지까지 여행할 수 있다,5,2015년 10월 ,2015.0,10.0, 친구,지하철은 편리하다 서울의 지하철은 비용도 저렴할 뿐만 아니라 깨끗하고 정확한 시간을 지켜주어서 자주 애용하는 편이다 물론 대중교통과 연계되어서 지하철이 닿지 않는 지역까지 한 걸음에 수송하니 비용도 절감되고 각종 안내표시가 정비되어 있어서 쉽게 목적지까지 여행할 수 있다
지하철은 서울이 갑!!,세계 어느나라를 가봐도 지하철은 대한민국이 최고네요!!ㅋㅋ 러쉬아워때 할머니 할아버지들이 등산가방메고 잔뜩 자리차지하고 계시는것만 빼면.. 깨끗하고 싸고 좋아요!!,5,2015년 10월 ,2015.0,10.0, 개인,지하철은 서울이 갑!! 세계 어느 나라를 가봐도 지하철은 대한민국이 최고네요!!ㅋㅋ 러시아워 때 할머니 할아버지들이 등산가방 메고 잔뜩 자리 차지하고 계시는 것만 빼면.. 깨끗하고 싸고 좋아요!!
빠르고 정확한 서울 지하철,빠르고 약속시간에 맞춰 제때 움직일 수 있는 교통수단이라는 점에서 자주 이용합니다. 환승도 되어 저렴하고요.,5,2015년 10월 ,2015.0,10.0, 커플,빠르고 정확한 서울 지하철 빠르고 약속시간에 맞춰 제때 움직일 수 있는 교통수단이라는 점에서 자주 이용합니다. 환승도 되어 저렴하고요.
세계 최고의 지하철,서울 지하철은 전세계 어디보다 편리하고 깨끗합니다. 9호선까지의 노선으로 인천공항과 김포공항 서울역을 빠르게 연결해줍니다.,5,2015년 10월 ,2015.0,10.0, 가족,세계 최고의 지하철 서울 지하철은 전 세계 어디보다 편리하고 깨끗합니다. 9호선까지의 노선으로 인천공항과 김포공항 서울역을 빠르게 연결해줍니다.
매우 편리합니다.,"가장 저렴하고, 가장 빠른 시간에 서울 곳곳을 이동할 수 있는 교통수단입니다. 자주 애용하고 있습니다.",5,2015년 10월 ,2015.0,10.0, 개인,"매우 편리합니다. 가장 저렴하고, 가장 빠른 시간에 서울 곳곳을 이동할 수 있는 교통수단입니다. 자주 애용하고 있습니다."
"대중교통이 발달한 서울, 그리고 편리하고 저렴한 지하철",서울 외각으로 나가지만 않는다면 서울 여행은 지하철 하나로도 가능하다. 출근시간인 오전7~9시의 시간대만 피한다면 여유로이 지하철 여행도 가능.아참 퇴근시간인 6시~7시도 피해야한다. 최근엔 중앙선을 타고 춘천까지 갈 수 있어 만능이라 해도 무방! 노선별 관광지로만 찾아도 즐거운 여행이 가능하다.,5,2015년 10월,2015.0,10.0,,"대중교통이 발달한 서울, 그리고 편리하고 저렴한 지하철 서울 외각으로 나가지만 않는다면 서울 여행은 지하철 하나로도 가능하다. 출근시간인 오전 7~9시의 시간대만 피한다면 여유로이 지하철 여행도 가능. 아 참 퇴근시간인 6시~7시도 피해야 한다. 최근엔 중앙선을 타고 춘천까지 갈 수 있어 만능이라 해도 무방! 노선별 관광지로만 찾아도 즐거운 여행이 가능하다."
서울 지하철,오랫동안 시민의 발이 되어주고 있는 서울지하철 나에게는 너무 고마운 존재였다. 교통상황과 관계없이 가장 빠르게 움직이는 지하철,4,2015년 10월 ,2015.0,10.0, 가족,서울 지하철 오랫동안 시민의 발이 되어주고 있는 서울 지하철 나에게는 너무 고마운 존재였다. 교통상황과 관계없이 가장 빠르게 움직이는 지하철
"세계 최고, 서울 지하철",여행을 좋아해서 해외로 여행을 많이 나가는 편인데 지하철만큼은 대한민국 지하철에 세계 최고인것같습니다 저렴하고 깨끗하고 빠르고 안정적이고,5,2015년 10월 ,2015.0,10.0, 친구,"세계 최고, 서울 지하철 여행을 좋아해서 해외로 여행을 많이 나가는 편인데 지하철만큼은 대한민국 지하철에 세계 최고인 것 같습니다 저렴하고 깨끗하고 빠르고 안정적이고"
깨끗하고 이용하기에 편합니다.,지하철 역이 깨끗하고 이용하기에 편합니다. 노선이 많아서 노선표를 잘 보고 다녀야해요. 엘리베이터가 있는 곳이 있고 없는 곳도 있어서 유모차를 갖고 다니기에는 불편합니다.,4,2015년 10월 ,2015.0,10.0, 가족,깨끗하고 이용하기에 편합니다. 지하철역이 깨끗하고 이용하기에 편합니다. 노선이 많아서 노선표를 잘 보고 다녀야 해요. 엘리베이터가 있는 곳이 있고 없는 곳도 있어서 유모차를 갖고 다니기에는 불편합니다.
"서울메트로는 어메이징 but, 지옥철","서울과 수도권의 전철 지하철 시스템은 국철에서 9호선까지 정말 시내 전역이 지하철역세권이 아닌곳이 없다. 요금이 다른 나라와 비교해서 얼마나 비싼지에 대해서는 정보가 없지만, 버스와 연계된 환승시스템은 자동차를 굳이 이용할 필요없이 대중교통만으로 어느곳이든 연결이 된다. 한가지 단점은 출퇴근시간에는 정말 지옥철이 따로 없다. 직장인이 아니라면 러시아워시간에 특정구간은 이용을 피하시라 권하고 싶다.",4,2015년 10월,2015.0,10.0,,"서울메트로는 어메이징 but, 지옥철 서울과 수도권의 전철 지하철 시스템은 국철에서 9호선까지 정말 시내 전역이 지하철 역세권이 아닌 곳이 없다. 요금이 다른 나라와 비교해서 얼마나 비싼지에 대해서는 정보가 없지만, 버스와 연계된 환승시스템은 자동차를 굳이 이용할 필요 없이 대중교통만으로 어느 곳이든 연결이 된다. 한가지 단점은 출퇴근 시간에는 정말 지옥철이 따로 없다. 직장인이 아니라면 러시아워 시간에 특정 구간은 이용을 피하시라 권하고 싶다."
갈아타기도 쉽고 서울 어느지역이나 연계가 편함,"아침 저녁 출퇴근 시간만 피하여 여행하면, 연계도 잘 되어 있고 노선이 잘 되어 있습니다. 최근에 생긴 5~9호선이 훨씬 깨끗하고 좋아요",5,2015년 10월,2015.0,10.0,,"갈아타기도 쉽고 서울 어느 지역이나 연계가 편함 아침저녁 출퇴근 시간만 피하여 여행하면, 연계도 잘 되어 있고 노선이 잘 되어 있습니다. 최근에 생긴 5~9호선이 훨씬 깨끗하고 좋아요"
최고의 교통수단,매일 이용하는데 정말 최고의 교통수단 인 듯합니다 요즘은 어플로 지하철 도착시간까지 알수있어서 시간 활용에 최고구요 가격도 저렴하고 곳곳으로 이어지니 아주 좋아요,5,2015년 10월 ,2015.0,10.0, 개인,최고의 교통수단 매일 이용하는데 정말 최고의 교통수단인 듯합니다 요즘은 어플로 지하철 도착시간까지 알 수 있어서 시간 활용에 최고고요 가격도 저렴하고 곳곳으로 이어지니 아주 좋아요
저렴하고 빠른 서민의 발,"택시보다도 빠르고, 교통체증이 있어도 정확합니다. 사람이 너무 많아 출퇴근 시간에는 정말 혼잡하지만 그럼에도 불구하고 이만큼 편하고 쉽게 저렴하게 이용할 수 있는 운송수단이 어디있을까 싶어요!",5,2015년 10월 ,2015.0,10.0, 개인,"저렴하고 빠른 서민의 발 택시보다도 빠르고, 교통체증이 있어도 정확합니다. 사람이 너무 많아 출퇴근 시간에는 정말 혼잡하지만 그럼에도 불구하고 이만큼 편하고 쉽게 저렴하게 이용할 수 있는 운송수단이 어디 있을까 싶어요!"
서울지하철 정말 좋아요...,서울지하철은 다른 선진국들의 지하철보다 훨씬 새것이라서 깔끔하고 범죄도 훨씬 적게 일어나고 빠르고 정확하게 목표지까지 운반하기 좋은 수단. 가격도 싸고...,5,2015년 10월,2015.0,10.0,,서울 지하철 정말 좋아요... 서울 지하철은 다른 선진국들의 지하철보다 훨씬 새것이라서 깔끔하고 범죄도 훨씬 적게 일어나고 빠르고 정확하게 목표지까지 운반하기 좋은 수단. 가격도 싸고...
당연히 최고죠,다른 나라를 여행하면서도 대중교통을 많이 타보지만 역시 서울 지하철이 최고인 것 같습니다. 서울같은 거대한 도시 뿐 아니라 서울 외곽 어디든 갈 수 있고 안전하고 편리합니다.,5,2015년 10월 ,2015.0,10.0, 가족,당연히 최고죠 다른 나라를 여행하면서도 대중교통을 많이 타보지만 역시 서울 지하철이 최고인 것 같습니다. 서울 같은 거대한 도시뿐 아니라 서울 외곽 어디든 갈 수 있고 안전하고 편리합니다.
빠르고 정확한 교통수단,비교적 정확하게 약속시간을 지켜준다. 일부구간을 제외하고 승강장에 스크린도어가 설치되어 있어 승하차시 안전하다.,5,2015년 10월 ,2015.0,10.0, 비지니스,빠르고 정확한 교통수단 비교적 정확하게 약속시간을 지켜준다. 일부 구간을 제외하고 승강장에 스크린도어가 설치되어 있어 승하차 시 안전하다.
Fast & 편리합니다!,"시스템 이해 부터 시작, 하지만 직원들은 매우 친절하고 도움이 되는 순간 아리마를 서울! 아주 편리하고, 몇 분 간격으로 온다. 우리는 특히 즐거운 테마 기차 및 기차 사진 재생할 리이드들 근처에 위치하고 생각하는 것은 얼마나 멀리 떨어져 있는 환상적인 생각을 보여 주는 기차를 - 그들은 전 세계 모든 꼭 해보세요! 하지만 많은 사람들이 사용하는 몇 가지 방법을 고려한 좌석 서비스 - 항상 포장. 그라피티 도 아주 깨끗하고 - 우리는 깜짝 놀랐어요!",4,2015년 10월 ,2015.0,10.0, 커플,"Fast & 편리합니다! 시스템 이해 부터 시작, 하지만 직원들은 매우 친절하고 도움이 되는 순간 아리마를 서울! 아주 편리하고, 몇 분 간격으로 온다. 우리는 특히 즐거운 테마 기차 및 기차 사진 재생할 리이드들 근처에 위치하고 생각하는 것은 얼마나 멀리 떨어져 있는 환상적인 생각을 보여 주는 기차를 - 그들은 전 세계 모든 꼭 해보세요! 하지만 많은 사람들이 사용하는 몇 가지 방법을 고려한 좌석 서비스 - 항상 포장. 그라피티 도 아주 깨끗하고 - 우리는 깜짝 놀랐어요!"
효율성 및 통한손쉬운 사용,"이는 전 세계 최고의 지하철. 서울 어디에도 있을 수 밖에 표지판이 있어서 쉽게 이용할 수 있는 다국어 모든. 저렴한 가격에 편리한 위치를 제공하고 있는데 이 정거자! 서울 지하철 최고의 선택은 애플리케이션 다운로드 작동하는 오프라인, 알려줍니다 횟수 발항, 최고의 차에서 이동할 수 있는 픽업, 전송 어디로, 얼마나 여행을 걸릴 것입니다. 제가 살고 있는 생명의 은인 였습니다! 나는 살아있는 9월 2015 년 에서 가르치는 것이 가장 그립 을 8월 2014 서울 (저렴한 음료 및 음식 이외의!). 해 지 기 때문에 긴 시간 여행자들 이 차를 넘어. 러시아워 에서 주로 8am - 9: 다음에 또 다시 30am 3: 30pm - 5: 45pm. 또한! 시원한 지하철 역에 있는 가게들이 많이 있기 때문에, 이런 좋은 물건을 (속스 은!) 이 모든 것이 합리적인 가격. 쇼핑할 수 있는 가장 좋은 잠실 역, 강남, 및 고속 버스 터미널!",5,2015년 10월 ,2015.0,10.0, 비지니스,"효율성 및 통한 손쉬운 사용 이는 전 세계 최고의 지하철. 서울 어디에도 있을 수 밖에 표지판이 있어서 쉽게 이용할 수 있는 다국어 모든. 저렴한 가격에 편리한 위치를 제공하고 있는데 이 정거장! 서울 지하철 최고의 선택은 애플리케이션 다운로드 작동하는 오프라인, 알려줍니다 횟수 발항, 최고의 차에서 이동할 수 있는 픽업, 전송 어디로, 얼마나 여행을 걸릴 것입니다. 제가 살고 있는 생명의 은이나였습니다! 나는 살아있는 9월 2015 년에서 가르치는 것이 가장 그립을 8월 2014 서울 (저렴한 음료 및 음식 이외의!). 해 지 기 때문에 긴 시간 여행자들 이 차를 넘어. 러시아워에서 주로 8am - 9: 다음에 또다시 30am 3: 30pm - 5: 45pm. 또한! 시원한 지하철역에 있는 가게들이 많이 있기 때문에, 이런 좋은 물건을 (곡스 은!) 이 모든 것이 합리적인 가격. 쇼핑할 수 있는 가장 좋은 잠실역, 강남, 및 고속 버스 터미널!"
와이파이 (マイクロ 용) 및 우수한 레이아웃,한국인들이 읽기 불구하고 서울의 지하철 시스템을 쉽게 탐색할 수 있습니다. 굉장히 쉬운 컬러 코드 경로를 사용하여 사용할 수 있습니다. 무선 인터넷 지역 상점에서 구입한 카드는 지하철 7 - 11 유형을 사용할 수 있습니다. 지하철은 서울과 부산 하기 아주 좋은 곳이다.,5,2015년 10월 ,2015.0,10.0, 가족,와이파이 (マイクロ 용) 및 우수한 레이아웃 한국인들이 읽기 불구하고 서울의 지하철 시스템을 쉽게 탐색할 수 있습니다. 굉장히 쉬운 컬러 코드 경로를 사용하여 사용할 수 있습니다. 무선 인터넷 지역 상점에서 구입한 카드는 지하철 7 - 11 유형을 사용할 수 있습니다. 지하철은 서울과 부산하기 아주 좋은 곳이다.
멋진 지하철,"지하철이 아주... 사용이, 특히 app 입니다. 또한 저렴한 가격에 쉽게 상호 연결된 대괄호), 변경할 수 있습니다. 항상 충분한 신용카드를 확실하게.",5,2015년 10월 ,2015.0,10.0, 개인,"멋진 지하철 지하철이 아주... 사용이, 특히 app입니다. 또한 저렴한 가격에 쉽게 상호 연결된 대괄호), 변경할 수 있습니다. 항상 충분한 신용카드를 확실하게."
내가 본 중 최고의 지하철 시스템!,"서울에서 지하철을 타고 망설이 하면, 말! 이곳은, 편리한, 빠른 깨끗하고, 더 나은 방법을 가지고 택시를 타는 것보다. 영어 실력이 가장 나를 잡을 수 있다. 줄이 조금 더러웠지만 다른 노선은 아주 깨끗하고 1 되어. 뉴욕에 사는 3년 후, 서울 지하철과 같은 신선한 것. 말 그대로.",5,2015년 10월 ,2015.0,10.0, 가족,"내가 본 중 최고의 지하철 시스템! 서울에서 지하철을 타고 망설 이하면, 말! 이곳은, 편리한, 빠른 깨끗하고, 더 나은 방법을 가지고 택시를 타는 것보다. 영어 실력이 가장 나를 잡을 수 있다. 줄이 조금 더러웠지만 다른 노선은 아주 깨끗하고 1 되어. 뉴욕에 사는 3년 후, 서울 지하철과 같은 신선한 것. 말 그대로."
서울에서 잃어버리 합니다!!,"정말 놀랍게도 그 지하철 시스템이 있습니다. 너무 길고 이해하기 쉽게, 항상 일정 에, 지도 쉽게 읽을 수 있습니다. 증상은 항상 적어도 4 언어 이다. 그래서, 전 세계 가 걱정하는 사람들, 서울에서 분실 하지 않을 것!",5,2015년 10월 ,2015.0,10.0, 친구,"서울에서 잃어버린 합니다!! 정말 놀랍게도 그 지하철 시스템이 있습니다. 너무 길고 이해하기 쉽게, 항상 일정에, 지도 쉽게 읽을 수 있습니다. 증상은 항상 적어도 4 언어이다. 그래서, 전 세계 가 걱정하는 사람들, 서울에서 분실하지 않을 것!"
가장 좋은 방법은 이동,"서울에서 두 번 묵는 동안, 나는 또 다른 곳을 집중적으로 한. 그래서, 가장 친한 친구가 있었습니다: 효율적인, 신뢰할 수 있는, 안전한 (그리고 늦은 밤에 여자 혼자 여행한다면 사용), (모든 표지판이 영어) 쉽게 증착원이.",5,2015년 10월 ,2015.0,10.0, 개인,"가장 좋은 방법은 이동 서울에서 두 번 묵는 동안, 나는 또 다른 곳을 집중적으로 한. 그래서, 가장 친한 친구가 있었습니다: 효율적인, 신뢰할 수 있는, 안전한 (그리고 늦은 밤에 여자 혼자 여행한다면 사용), (모든 표지판이 영어) 쉽게 증착원이."
최고의 본!,"바로 옆에 비해, 그냥 쉽게 시작할 수 있습니다 카드 여행에 갔을 때 입니다. 당신의 여행을 더욱, 스마트 폰 어플리케이션 다운로드 / 기차역에서 지하철, 인터넷 연결이 여전히 작동 잘도 없습니다. 이 경우, 복수의 복잡한 영어 실력이 전혀 없습니다.",5,2015년 10월 ,2015.0,10.0, 친구,"최고의 본! 바로 옆에 비해, 그냥 쉽게 시작할 수 있습니다 카드 여행에 갔을 때입니다. 당신의 여행을 더욱, 스마트폰 애플리케이션 다운로드 / 기차역에서 지하철, 인터넷 연결이 여전히 작동 잘도 없습니다. 이 경우, 복수의 복잡한 영어 실력이 전혀 없습니다."
세계에서 가장 좋은 호텔 중에,전체 도시 및 주변 지역을 탐험할 수 있습니다 지하철 역에서 간단히. 또한 소위 마을 버스에 타서 언덕 위 마을에 있는 역. 지하철은 약 100 km 내의 조방의 여행 도시 수 있습니다.,4,2015년 10월 ,2015.0,10.0, 가족,세계에서 가장 좋은 호텔 중에 전체 도시 및 주변 지역을 탐험할 수 있습니다 지하철역에서 간단히. 또한 소위 마을버스에 타서 언덕 위 마을에 있는 역. 지하철은 약 100 km 내의 조방의 여행 도시 수 있습니다.
매우 효율적인 운송,나는 서울 지하철은 매우 편리하고 쉽게 즐길 수 있는 것이다. 그들이 영어 간판이 영어로 발표하는 기차.,5,2015년 10월,2015.0,10.0,,매우 효율적인 운송 나는 서울 지하철은 매우 편리하고 쉽게 즐길 수 있는 것이다. 그들이 영어 간판이 영어로 발표하는 기차.
감동...,서울 지하철이 너무 인상적이다. 차 없이는 그 주변을 여행하는 게 너무 쉽다. 이곳에 있는 것이 미국의 시스템.,5,2015년 10월,2015.0,10.0,,감동... 서울 지하철이 너무 인상적이다. 차 없이는 그 주변을 여행하는 게 너무 쉽다. 이곳에 있는 것이 미국의 시스템.
여행하기에 좋은 방법입니다,"저는 서울 여행 1주일 겨울이면 모든 대중 교통을 이용할 수 있. 이 것이, 빠르고 간편합니다. 지하철 역 및 애플리케이션 수가 한국에 여행 결정할 수 있습니다. 이는 가장 빠른 방법이 아닌, 가장 편리한 방법도 여행 기간 동안 또는. 이에 따라 변경이 필요해 선쌍의. 역이 기 때문에 이름과 번호를 표시하지 않는다 기억 합니다, 필요하지 수 있습니다. 역 이름에 적혀있는 한국어, 중국어 및 영어. 각 국, 이력이 있는 주변 관광 명소에는 역을 종료합니다. 우리와 같은 관광객들도 매우 편리합니다.  지하철은 매우 자주. 지하철은 깨끗하고, 편안하고 한국어와 영어 발표.  대부분의 경우에는 계단이 있어서 역이 많은 짐을 다른 방법을 생각할 수 있는 교통수단.  ",5,2015년 10월 ,2015.0,10.0, 커플,"여행하기에 좋은 방법입니다 저는 서울 여행 1주일 겨울이면 모든 대중교통을 이용할 수 있. 이것이, 빠르고 간편합니다. 지하철역 및 애플리케이션 수가 한국에 여행 결정할 수 있습니다. 이는 가장 빠른 방법이 아닌, 가장 편리한 방법도 여행 기간 동안 또는. 이에 따라 변경이 필요해 선 싸이의. 역이 기 때문에 이름과 번호를 표시하지 않는다 기억합니다, 필요하지 수 있습니다. 역 이름에 적혀있는 한국어, 중국어 및 영어. 각국, 이력이 있는 주변 관광 명소에는 역을 종료합니다. 우리와 같은 관광객들도 매우 편리합니다.  지하철은 매우 자주. 지하철은 깨끗하고, 편안하고 한국어와 영어 발표.  대부분의 경우에는 계단이 있어서 역이 많은 짐을 다른 방법을 생각할 수 있는 교통수단.  "
