review_title,review,score,real_date,year,month,type,dataset
한번쯤은 가볼만한 곳,현충일을 맞이하여 방문하여 참전자들에 대한 감사함을 느꼈습니다. 한 번 쯤은 가보셔서 참전용사들의 이름이 적힌 벽 앞에서 묵념해보시는 것도 좋을 것 같네요,4,2015년 10월 ,2015.0,10.0, 친구,한 번쯤은 가볼 만한 곳 현충일을 맞이하여 방문하여 참전자들에 대한 감사함을 느꼈습니다. 한 번쯤은 가보셔서 참전용사들의 이름이 적힌 벽 앞에서 묵념해보시는 것도 좋을 것 같네요
어린이 박물관이 있습니다,남자 아이들 좋아하는 비행기나 장갑차 탱크 그런 것들을 볼 수 있고요 아이에게 전쟁사를 쉽게 가르쳐 주기에 좋았습니다 어린이 박물관이 있는데 50분만 이용 할 수 있어 좀 아쉬웠습니다,5,2015년 10월 ,2015.0,10.0, 가족,어린이 박물관이 있습니다 남자아이들 좋아하는 비행기나 장갑차 탱크 그런 것들을 볼 수 있고요 아이에게 전쟁사를 쉽게 가르쳐 주기에 좋았습니다 어린이 박물관이 있는데 50분만 이용할 수 있어 좀 아쉬웠습니다
실내 나들이 장소로 좋아요.,"교통편도 좋구, 가족 나들이 하기 좋아요. 야외 전시장에 전투기나 탱크 등이 전시되어 있어 어린 남자애들이 좋아할 만한 점들이 있습니다. 실내 전시장에는 우리 나라 군대나 전쟁에 대한 설명이 있어 좋은 기회가 될 듯하구요. 가깝고 하여 나들이 겸 가보기 좋은 곳입니다.",4,2015년 10월,2015.0,10.0,,"실내 나들이 장소로 좋아요. 교통 편도 좋고, 가족 나들이하기 좋아요. 야외 전시장에 전투기나 탱크 등이 전시되어 있어 어린 남자애들이 좋아할 만한 점들이 있습니다. 실내 전시장에는 우리나라 군대나 전쟁에 대한 설명이 있어 좋은 기회가 될 듯하고요. 가깝고 하여 나들이 겸 가보기 좋은 곳입니다."
할 가치가 있는 경우 군 역사 광,"훌륭한 박물관 선보이는 한국의 군사 역사 고대 로부터 수 있습니다. 독서 시간을 쉽게 느낄 수 있는 모든 전시. 다양한 표시 객체가 인상적인, 그리고 영어 번역 하면 하지 않았다. 우리는 함께 깊이 생각하는 한국 전쟁 특히 이동 / 전시 모의 고고학의 발 밑에.  유일한 단점은 카페 & 가게. 음식은 비싸고 반란 을 일으키는, 및 기념품 상점에서 구입한 다른 가게에서 절반 가격에 들 수 있습니다. 이 이야기 의 핵심은: 점심 시간에 오지 않는 한 것 같은, 다른 곳이 좋은 음식!",5,2015년 10월 ,2015.0,10.0, 커플,"할 가치가 있는 경우 군 역사 광 훌륭한 박물관 선보이는 한국의 군사 역사 고대 로부터 수 있습니다. 독서 시간을 쉽게 느낄 수 있는 모든 전시. 다양한 표시 객체가 인상적인, 그리고 영어 번역 하면 하지 않았다. 우리는 함께 깊이 생각하는 한국 전쟁 특히 이동 / 전시 모의 고고학의 발 밑에.  유일한 단점은 카페 & 가게. 음식은 비싸고 반란 을 일으키는, 및 기념품 상점에서 구입한 다른 가게에서 절반 가격에 들 수 있습니다. 이 이야기 의 핵심은: 점심 시간에 오지 않는 한 것 같은, 다른 곳이 좋은 음식!"
할 정도로!,저는 역사 박물관이 박물관에 가지만 제가 가본 중 최고! 몇 시간을 방문. 나는 한국 전쟁 역사에 대해 많은 것을 배우는 수업에 고등학교 교과서 보다. 한국 전쟁 에 대한 관심이 사람에게는 적극 추천합니다.,5,2015년 10월,2015.0,10.0,,할 정도로! 저는 역사 박물관이 박물관에 가지만 제가 가본 중 최고! 몇 시간을 방문. 나는 한국 전쟁 역사에 대해 많은 것을 배우는 수업에 고등학교 교과서 보다. 한국 전쟁에 대한 관심이 사람에게는 적극 추천합니다.
멋진,우수한 기념 박물관. 한국 전쟁 깊이 이해할 수 있 데 도움이 됩니다. 환상적인 전시 및 실내에 외부의 물질,5,2015년 10월 ,2015.0,10.0, 가족,멋진 우수한 기념박물관. 한국 전쟁 깊이 이해할 수 있데 도움이 됩니다. 환상적인 전시 및 실내에 외부의 물질
"넓은 공간, 많이 보고",훌륭한 박물관을 보고. 제가 가장 좋아하는 부분은 엑스포 외부 한항공기. 안 좋은 비오는 날 활동. 아이들이 있는 팝업 경우가 많음 (추가 요금). 서울에 있는 가볼만한 가치가 있 경우 또는 익스텐디드 스테이 에 가 이태원 지역. 갈 아이들이 있다면!,4,2015년 10월 ,2015.0,10.0, 가족,"넓은 공간, 많이 보고 훌륭한 박물관을 보고. 제가 가장 좋아하는 부분은 엑스포 외부 한 항공기. 안 좋은 비 오는 날 활동. 아이들이 있는 팝업 경우가 많음 (추가 요금). 서울에 있는가볼 만한 가치가 있느 경우 또는 익스텐디드 스테이에 가 이태원 지역. 갈 아이들이 있다면!"
최고 경험,아주 잘 배치되어 있고 완전한 기념관. 여기에 하루 종일 시간을 보낼 수 있지만 시간이 없다. 꼭 봐야 하는 모든 방문할 수 있습니다.,5,2015년 10월 ,2015.0,10.0, 비지니스,최고 경험 아주 잘 배치되어 있고 완전한 기념관. 여기에 하루 종일 시간을 보낼 수 있지만 시간이 없다. 꼭 봐야 하는 모든 방문할 수 있습니다.
박물관,"나는 내가 방문한 많은 박물관 중 하나이다. 볼 수 있는 실제 탱크, 항공기 전쟁 중에 사용됩니다. 모든 건, 수류탄. 한국인 친구가 함께 있는 것은 제공하지 않습니다 영어 가이드가 저 때문에 거의 모든 표시가 한글. 그래서 저는 주위에 걸었다. 한국에 있는 동안은 완전히 전쟁의 잔해가 얼마나 감사하는 방법이 있을 것 입니다 지금 격순. 근처에 있는 이태원 이태원 거리에 있습니다.",5,2015년 10월 ,2015.0,10.0, 개인,"박물관 나는 내가 방문한 많은 박물관 중 하나이다. 볼 수 있는 실제 탱크, 항공기 전쟁 중에 사용됩니다. 모든 건, 수류탄. 한국인 친구가 함께 있는 것은 제공하지 않습니다 영어 가이드가 저 때문에 거의 모든 표시가 한글. 그래서 저는 주위에 걸었다. 한국에 있는 동안은 완전히 전쟁의 잔해가 얼마나 감사하는 방법이 있을 것입니다 지금 경순. 근처에 있는 이태원 이태원 거리에 있습니다."
나는 할아버지 가 내 딸과 아빠의 반대,"한국 전쟁 때 이해, 입니다. 한국인 친구가 이곳에 갈 수 있는 여행의 하이라이트였습니다. 아빠가 한국에서 제공됩니다. 내 며느리 의 할아버지 는 일반에서 마오 한다. 작은 세계 이다.",5,2015년 10월,2015.0,10.0,,"나는 할아버지 가 내 딸과 아빠의 반대 한국 전쟁 때 이해,입니다. 한국인 친구가 이곳에 갈 수 있는 여행의 하이라이트였습니다. 아빠가 한국에서 제공됩니다. 내 며느리의 할아버지는 일반에서 마오 한다. 작은 세계이다."
역사 좋아하는 분들은!,다양한 훌륭한 박물관 격다. 영어와 한국어가 영상. 평면 및 놀라운 장소의 크기. 전체를 다 보는 시간을 가지세요.,5,2015년 10월 ,2015.0,10.0, 친구,역사 좋아하는 분들은! 다양한 훌륭한 박물관 겪다. 영어와 한국어가 영상. 평면 및 놀라운 장소의 크기. 전체를 다 보는 시간을 가지세요.
최고의 박물관,"일반적으로 많은 것을 좋아하지 않는 박물관, 하지만 이 호텔이 최고 이나. 걷는 시간을 보낼 수 있었지만 남을 사랑하는 것. 방향을 나타내는 었다, 그래서 그를 따라가면 됩니다. 나는 많은 한국, 그리고 나는 다시 가고 싶은 생각에 다시 오고 싶습니다.  또한 모두 무료!",5,2015년 10월 ,2015.0,10.0, 개인,"최고의 박물관 일반적으로 많은 것을 좋아하지 않는 박물관, 하지만 이 호텔이 최고이나. 걷는 시간을 보낼 수 있었지만 남을 사랑하는 것. 방향을 나타내는 있다, 그래서 그를 따라가면 됩니다. 나는 많은 한국, 그리고 나는 다시 가고 싶은 생각에 다시 오고 싶습니다.  또한 모두 무료!"
와우!,"나는 놀라 매니아 이 평면에 가까운 느낌을 위할 수, 볼 수 있는 멋진 느낌이지요.  한 시간 여유가 있다면, 이 곳은 교육까지 한다는 새로운 더 존중하는 남자와 여자들이 제공됩니다.",5,2015년 10월 ,2015.0,10.0, 비지니스,"와우! 나는 놀라 마니아 이 평면에 가까운 느낌을 위할 수, 볼 수 있는 멋진 느낌이지요.  한 시간 여유가 있다면, 이곳은 교육까지 한다는 새로운 더 존중하는 남자와 여자들이 제공됩니다."
좋은 기념 박물관,"나는 믿을 수 없는 곳이 무료로 제공되는, 전쟁 박물관 바로 옆에 있는 박물관 안에 한 시간을 보낼 수. 이 지역 여행을 적극 추천합니다, 하지만 충분히 관광.",5,2015년 10월 ,2015.0,10.0, 비지니스,"좋은 기념박물관 나는 믿을 수 없는 곳이 무료로 제공되는, 전쟁 박물관 바로 옆에 있는 박물관 안에 한 시간을 보낼 수. 이 지역 여행을 적극 추천합니다, 하지만 충분히 관광."
전쟁 기념관 였다!,"저는 현재 홍콩에 살고 있는 정도의 홍콩과 서울 사이의 유사점이 많은. 그러나 전쟁기념관은 특별한 무언가를 한 조각. 모든 아파트에서 시간을 보내고 있는데 나는 군용 차량 체크 아웃 및 텍스트를 기념비 와 역사, 이 곳을 이용할 수 있는 일이면 여행이 된 것. 저는 강력 추천하는 이유는 그곳에 머물고 있는 더 많은 트립 어드바이저에서 이 했는데 생각보다.",5,2015년 10월 ,2015.0,10.0, 친구,"전쟁 기념관였다! 저는 현재 홍콩에 살고 있는 정도의 홍콩과 서울 사이의 유사점이 많은. 그러나 전쟁기념관은 특별한 무언가를 한 조각. 모든 아파트에서 시간을 보내고 있는데 나는 군용 차량 체크아웃 및 텍스트를 기념비 와 역사, 이곳을 이용할 수 있는 일이면 여행이 된 것. 저는 강력 추천하는 이유는 그곳에 머물고 있는 더 많은 트립 어드바이저에서 이했는데 생각보다."
위대한 교육 경험,"나는 한국 전쟁 에 대해서 조금은 알고 있었다, 더 많은 것을 배우는 것은 후에 전쟁 기념관. 또한 박물관, 수 밖에 박물관 및 기타 작용제등의제조 또한 열헤더를. 위에 함께 할 수도 중 하나입니다. 저는 본 비디오 및 3년 전쟁에 대해 조금 배웠다. 영어 자막 있는 비디오 클립의 한국 사람들은 이해하지 (저는 이 배).  무료로 좋은 경험이었고, 비록 선택할 수 있도록하는 선택적인 기부 만들지 수 있습니다. 역에서 걸어서 금방이었고 통해ns.",5,2015년 10월 ,2015.0,10.0, 개인,"위대한 교육 경험 나는 한국 전쟁에 대해서 조금은 알고 있었다, 더 많은 것을 배우는 것은 후에 전쟁 기념관. 또한 박물관, 수밖에 박물관 및 기타 작용제 등의 제조 또한 열해서를. 위에 함께 할 수도 중 하나입니다. 저는 본 비디오 및 3년 전쟁에 대해 조금 배웠다. 영어 자막 있는 비디오 클립의 한국 사람들은 이해하지 (저는 이 배).  무료로 좋은 경험이었고, 비록 선택할 수 있도록 하는 선택적인 기부 만들지 수 있습니다. 역에서 걸어서 금방이었고 통해 ns."
좋은 하루에 있는 전쟁 기념관,"제 친구와 저는 여러 '형제 상' dmz에 있는 기념품 가게 했고 예하 투어에 대한 자세한 내용은 배경. 가져오는 전쟁 기념관과 제가 만든 다음 날 방문하는 아주 좋은 선택!  이것을 상설 전시 의 경우, 외부에 있는 10월 끝, 항공기 가, 군함 및 탱크 ' 모델 복제본을 표시할 수 있습니다. 7분 사이에 잔뜩 볼 수 있는 경쟁 남쪽 과 북쪽으로 2002년 공연, 한국 6의 죽음 그 책임자. 공연 시작 최소 5만 관객 의, 여자 직원들은 친절하지만 볼이 우리를, 우리들 이 본 경우이지만 3., 전쟁 기념관 에서 열린 건물 보다 잘 이해할 수 전시회.  사격 시뮬레이션 게임에 있는 한국 역사 전시. 학생들의 경우, 한번 해 보지 않습니다. (내 친구 한, 한 무리의 학생들이 학교. 내가 먹은 후에, 직원들이 저를 거부하는 '만 명' 간판)  inside, 클립 3D 도 볼 수 있습니다. 처음에, 나는 기색이 시작 클립만 기다리고 있습니다. 하지만 놀랍게도 그들은 백인 커플로 수 있습니다. 한국인이 백인이라면 할 수 있는 대화형, 무시할 수 없을 것 같습니다. 이에 따른, 그리고 남성 직원에게 가서 전화를 입 (관리자, 어쩌면) 관광객 (한국 노인 단체) 에 참여 하다.  우리의 안전에 주의를 집중하는 말이 라고 생각하는 당신의 의자 바위 4D 위치를 볼 수 있습니다. 우리의 실망 이지만, 무슨 일이 일어난 것. 클립이 있는 제트 전투기 파일럿 의 뷰를 3D. 보기 DENPASSAR  그러나 여러 화면 들 잘 된 복제본을 장애 및 상호 작용 정보를 다양한 한국의 세계 전쟁에 참여 거듦. 아주 교육  전쟁 기념관 건물이 있는 카페. 디저트와 와플을 제공. 유사한 상품을 파는 기념품 가게들 dmz 판매됩니다.  가능하다면 역사, 이 좋은 곳.",5,2015년 10월 ,2015.0,10.0, 친구,
기대 이상,"멋진 한국 전쟁 기념관 을 기대했는데, 단, 이 박물관 전체 scla. 항공기 의 많은 많은 군사 하드웨어 (B52 & 등등). 기념관 으로 이동, 한 숨을 이 takingly. 꼭 가봐야 할, 나의 생각이다.",5,2015년 10월 ,2015.0,10.0, 개인,"기대 이상 멋진 한국 전쟁 기념관 을 기대했는데, 단, 이 박물관 전체 scla. 항공기 의 많은 많은 군사 하드웨어 (B52 & 등등). 기념관 으로 이동, 한 숨을 이 takingly. 꼭 가봐야 할, 나의 생각이다."
이 지역에서 반드시 봐야 할 경우!,"정말 흥미로운 것이 한국 전쟁 을 읽을 수 있었습니다. 나는 믿을 수 없는 (한국 전쟁) 미치는 영향을 최소화할 수 있습니다. 참 당황스러웠어요. 이 날은 필드 여행 학교 아이들은, 그들은 잘 행동 했습니다. 제가 감히 이 (가 말하는 미국 :) 하하하 ) 재미였습니다.",4,2015년 10월 ,2015.0,10.0, 가족,"이 지역에서 반드시 봐야 할 경우! 정말 흥미로운 것이 한국 전쟁을 읽을 수 있었습니다. 나는 믿을 수 없는 (한국 전쟁) 미치는 영향을 최소화할 수 있습니다. 참 당황스러웠어요. 이 날은 필드 여행 학교 아이들은, 그들은 잘 행동했습니다. 제가 감히 이 (가 말하는 미국 :) 하하하 ) 재미였습니다."
한국 전쟁의 역사에 대해 많은 좋은 정보.,기념관 1층에 전시하는 세부 한국 전쟁에 헌신 했다. 처음부터 끝까지 갈 수 있는 가치가 될 것입니다 전시 의 비디오 프레젠테이션.,5,2015년 10월 ,2015.0,10.0, 가족,한국 전쟁의 역사에 대해 많은 좋은 정보. 기념관 1층에 전시하는 세부 한국 전쟁에 헌신했다. 처음부터 끝까지 갈 수 있는 가치가 될 것입니다 전시의 비디오 프레젠테이션.
뭔가 다른,"에 있는 실제 비행기, 탱크, 기계 건 있습니다. 1 2 시간을 보낼 수 있을 정도로. 이 곳은 당신이 사람들에게 그들의 만족과 전쟁에 대항면 세력들이.",4,2015년 10월 ,2015.0,10.0, 친구,"뭔가 다른에 있는 실제 비행기, 탱크, 기계 건 있습니다. 1 2 시간을 보낼 수 있을 정도로. 이곳은 당신이 사람들에게 그들의 만족과 전쟁에 대항면 세력들이."
멋진 기념,"한국인들의 놀라운 간단히 설명 했다. 이 모든 것이 매우 기념관, 흐름은 방문할 가치가 있다. 나는 전쟁에 대해 많은 것을 아는 지금.",5,2015년 10월 ,2015.0,10.0, 커플,"멋진 기념 한국인들의 놀라운 간단히 설명했다. 이 모든 것이 매우 기념관, 흐름은 방문할 가치가 있다. 나는 전쟁에 대해 많은 것을 아는 지금."
멋지 ㄴ 영어 를 구사 하 는 친절 하 ㄴ 역사 와,거대 하 ㄴ 박물관 이 나 갤러리 에서 영어 주석. 한국 전쟁 을 통하 여 갤러리 2 상세하게 설명합니다. 좋 은 외곽 지역 준금속 의 및 평면. 추천 하 ㅂ니다. 매우 유익 하 ㄴ.,5,2015년 10월 ,2015.0,10.0, 커플,먹지 ㄴ 영어를 구사하는 친절 하 ㄴ 역사 와 거대 하 ㄴ 박물관 이 나 갤러리에서 영어 주석. 한국 전쟁을 통하여 갤러리 2 상세하게 설명합니다. 좋 은 외곽 지역 준금속의 및 평면. 추천 하 ㅂ니다. 매우 유익 하 ㄴ.
한국 전쟁 의 역사 적 이 고 매우 유익 하 ㄴ,매우 유익 하 ㄴ 역사 적 이 고 한국 전쟁 의 동맹국 및 it 받았습니다. 을 적극 추천 하 는 dmz 투어 를 여행 하 기 전 있 을. 원근 을 두 ㄴ다.,4,2015년 10월 ,2015.0,10.0, 비지니스,한국 전쟁의 역사 적 이고 매우 유익 하 ㄴ 매우 유익 하 ㄴ 역사 적 이고 한국 전쟁의 동맹국 및 it 받았습니다. 을 적극 추천하는 dmz 투어를 여행 하 기 전 있을. 원근을 두 ㄴ다.
모든 면 에서 훌륭하 ㅁ,"저희 는 군대 에 있 어 용산 드래곤 에 기초 하 여. 약 15 분 거리 에 있 다.  거대 하 ㄴ 입구. 가이드 투어 를 하 는 브로셔 이 아니 ㄴ 우리 자신 의. 3 수준 에 크 게 서 어 있 는 많 은. 우리 는 4 시간 에 꽤 많 은 것 을 보 았다. 우리 는 많 은 것 을 배우, 너무 많 은 정보 는 모르 고 있 다. 일부 매우 이동할 수 있습니다. 무료 입장. 하 ㄹ 수 있 는 작 은 사물함 사용 및 선물 가게 도 일자 형. 깨끗 하 ㄴ 화장실 있 습니다. 직원 들 은 공손 하 고 학교 가 매우 그룹 아니 지만 요.  너무 피곤 하 여서 공사 를 계획 하 고 기념관 을 나서. 아주 좋 은 박물관... 꼭 가보 아야지 하 ㄹ 5 개 의 별..",5,2015년 10월 ,2015.0,10.0, 커플,"모든 면에서 훌륭한 ㅁ 저희는 군대에 있어 용산 드래건에 기초 하여. 약 15 분 거리에 있다.  거대 하 ㄴ 입구. 가이드 투어를 하는 브로슈어 이 아니 ㄴ 우리 자신의. 3 수준에 크 게 서 어 있는 많은. 우리는 4 시간에 꽤 많은 것 을 보았다. 우리는 많은 것 을 배우, 너무 많은 정보는 모르 고 있다. 일부 매우 이동할 수 있습니다. 무료입장. 하 ㄹ 수 있는 작 은 사물함 사용 및 선물 가게 도 일자 형. 깨끗 하 ㄴ 화장실 있습니다. 직원 들 은 공손 하고 학교 가 매우 그룹 아니 지만 요.  너무 피곤 하여서 공사를 계획 하고 기념관 을 나서. 아주 좋 은 박물관... 꼭 가보 아야지 하 ㄹ 5 개의 별.."
아주 잘 하 였어요!,또한 두 개 이상의 세심 하 ㄴ 시간 감사 하 ㅂ니다. 전 에 무지 하 ㄴ 제 가 모든 국가 의 참여 및 영향을 받는 테와후 내 가 살 고 있는,5,2015년 10월 ,2015.0,10.0, 친구,아주 잘 하였어요! 또한 두 개 이상의 세심 하 ㄴ 시간 감사 하 ㅂ니다. 전에 무지 하 ㄴ 제 가 모든 국가의 참여 및 영향을 받는 테와 후 내가 살 고 있는
"무료, 비오는 날 좋은 공간.","저희는 평일에 사람들이 몇 가지 있었다. 매력은 무료였고 직원들도 도움이 많이 되었습니다. 내용은 한국 전쟁 에 대한 새로운 정보가 많지 않아, 하지만 가장 유리한 포인트를 준 전시 에서 번역 및 변경다른 정확하게 파악할 수 있습니다. 다음은 다양한 표시는, 객체, 예측 및 영역 기능처럼 보인 터널 과 밸리. 마음 줍니다 기념 지역, 일부이지만 나는 텅 빈 느낌이 드는 건 기분 좋았던 이동할 수 있습니다.  우리가 간 후에 함께 할 수 있다는 것을 그들은 dmz 투어. Dmz 투어를 갈 수 있는 일은 오후에, 그러나 나는 느낌이 들지 않는 사람이 가이드로 필요한 데스크에 지도를 주었고 많은 박물관에 대해서. 또한 추가 요금을 내야 한다 고 조언하고 무료로 이동 중에 dmz 투어.",5,2015년 10월 ,2015.0,10.0, 친구,"무료, 비 오는 날 좋은 공간. 저희는 평일에 사람들이 몇 가지 있었다. 매력은 무료였고 직원들도 도움이 많이 되었습니다. 내용은 한국 전쟁에 대한 새로운 정보가 많지 않아, 하지만 가장 유리한 포인트를 준 전시에서 번역 및 변경 다른 정확하게 파악할 수 있습니다. 다음은 다양한 표시는, 객체, 예측 및 영역 기능처럼 보인 터널과 밸리. 마음 줍니다 기념 지역, 일부이지만 나는 텅 빈 느낌이 드는 건 기분 좋았던 이동할 수 있습니다.  우리가 간 후에 함께 할 수 있다는 것을 그들은 dmz 투어. Dmz 투어를 갈 수 있는 일은 오후에, 그러나 나는 느낌이 들지 않는 사람이 가이드로 필요한 데스크에 지도를 주었고 많은 박물관에 대해서. 또한 추가 요금을 내야 한다 고 조언하고 무료로 이동 중에 dmz 투어."
"좋은 바깥, 안쪽에 많지 않습니다.","좋은 바깥, 안쪽에 많지 않습니다. 제가 아는 것처럼 할 수 있는 박물관이 바로 ""좋은"" 야해 수, 어떤 교육 기다리기보다는 합니다. 하지만 제 생각. 이 곳의 약간 아래에 해당하는 인테리어가 기대했던 것과 ""좋네요"" 할 수 있고, 다른 박물관을 생각하는 사람도 보는 비교. 또한 주어진 정보가 적절히 무엇이 나온 dmz 3rd 턴넬. 하지만 전체적으로, 만약 한반도 의 역사와 특히, 놓칠 수 없는 곳입니다.",4,2015년 10월 ,2015.0,10.0, 친구,"좋은 바깥, 안쪽에 많지 않습니다. 좋은 바깥, 안쪽에 많지 않습니다. 제가 아는 것처럼 할 수 있는 박물관이 바로 ""좋은"" 야해 수, 어떤 교육 기다리기보다는 합니다. 하지만 제 생각. 이곳의 약간 아래에 해당하는 인테리어가 기대했던 것과 ""좋네요"" 할 수 있고, 다른 박물관을 생각하는 사람도 보는 비교. 또한 주어진 정보가 적절히 무엇이 나온 dmz 3rd 터널. 하지만 전체적으로, 만약 한반도의 역사와 특히, 놓칠 수 없는 곳입니다."
이동,"본 장비 이전은 미군 위협을 처리합니다. 이 차이는 없었습니다. 다양한 평면 디스플레이, 탱크, 무기, 등이 있습니다. 이 박물관은 약간 다른 의미를 가까이에서 얻을 수 있다. 가장 가까운 지하철 역에서 걸어서 금방. 또 다른 15분 거리에 있는 이태원.",4,2015년 10월 ,2015.0,10.0, 개인,"이동 본 장비 이전은 미군 위협을 처리합니다. 이 차이는 없었습니다. 다양한 평면 디스플레이, 탱크, 무기, 등이 있습니다. 이 박물관은 약간 다른 의미를 가까이에서 얻을 수 있다. 가장 가까운 지하철역에서 걸어서 금방. 또 다른 15분 거리에 있는 이태원."
놀라운!,"환상적인 한국 전쟁의 역사 박물관의 기능도 있어서 한국의 현재 상태 및 충돌 표시 작업을 위한 평화와 통일. 디스플레이에는 해군 선박, b-52 폭격기 하고 130 화물 광흡수면. 그 외에도, 이와 다른 군용 차량 수십 개의 한항공기. 꼭 봐야 하는!",5,2015년 10월 ,2015.0,10.0, 개인,"놀라운! 환상적인 한국 전쟁의 역사 박물관의 기능도 있어서 한국의 현재 상태 및 충돌 표시 작업을 위한 평화와 통일. 디스플레이에는 해군 선박, b-52 폭격기 하고 130 화물 광 흡수 면. 그 외에도, 이와 다른 군용 차량 수십 개의 한 항공기. 꼭 봐야 하는!"
기존 및 새로운 / 탱크 같은 / 포,"안, 반나절 만, 박물관에 가서 자유 여행을 하고 한국 전쟁 을 통해 먹어봐야겠단.",4,2015년 10월 ,2015.0,10.0, 커플,"기존 및 새로운 / 탱크 같은 / 포 안, 반나절 만, 박물관에 가서 자유여행을 하고 한국 전쟁을 통해 먹어봐야겠단."
방문할 가치가 있는,"내가 할 수 있었는데 정말 많은 기념 공원이 아주 영감을 주는 찾을 수 없습니다. 그냥 우울한 장소, 교육 공간이 아니라 다양한 손에 전시. 제가 많은 것을 포기할 수 있어 아이들과 함께 본 학교는 서울에 우리 군인 기반",5,2015년 10월 ,2015.0,10.0, 개인,"방문할 가치가 있는 내가 할 수 있었는데 정말 많은 기념 공원이 아주 영감을 주는 찾을 수 없습니다. 그냥 우울한 장소, 교육 공간이 아니라 다양한 손에 전시. 제가 많은 것을 포기할 수 있어 아이들과 함께 본 학교는 서울에 우리 군인 기반"
인상적이고 흥미로운,이 거대한 도시 서울의 역사는 이 것을 반드시 들려야 할 곳에 있는 테마 당사자가 교훈 20세기 한국 역사. 이 명소는 무료로 제공. 많이 볼 수 있다 한국 전쟁 유물 표시합니다. 아름다운 기념물 과 큰 조각 거리에서 볼 수 있습니다.,4,2015년 10월 ,2015.0,10.0, 친구,인상적이고 흥미로운 이 거대한 도시 서울의 역사는 이것을 반드시 들려야 할 곳에 있는 테마 당사자가 교훈 20세기 한국 역사. 이 명소는 무료로 제공. 많이 볼 수 있다 한국 전쟁 유물 표시합니다. 아름다운 기념물과 큰 조각 거리에서 볼 수 있습니다.
놓치지 않,"서울의 경우, 시간을 들여 갈 수 있는 기념관. 나는 경험한 적이 너무나 기념하는 다양한 기능 및 전문 있는 에퍼트. 환상적인 통찰력. 또한 무료",5,2015년 10월 ,2015.0,10.0, 커플,"놓치지 않나 서울의 경우, 시간을 들여갈 수 있는 기념관. 나는 경험한 적이 너무나 기념하는 다양한 기능 및 전문 있는 데 퍼트. 환상적인 통찰력. 또한 무료"
환상적인 박물관,"한국의 위대한 역사 박물관이 과정을 통해 모든 것을 전쟁에 대한 소개. 거대한 박물관이 모든 것을 보고 싶다면, 적어도 하루 종일 합니다. 매우 흥미로운, 무료로 이 곳을 강력 추천합니다. 무료 가이드 투어도 영어 10am 2pm 을 및.",5,2015년 10월 ,2015.0,10.0, 커플,"환상적인 박물관 한국의 위대한 역사 박물관이 과정을 통해 모든 것을 전쟁에 대한 소개. 거대한 박물관이 모든 것을 보고 싶다면, 적어도 하루 종일 합니다. 매우 흥미로운, 무료로 이곳을 강력 추천합니다. 무료 가이드 투어도 영어 10am 2pm을 및."
멋진 광경,이 기념관 을 방문은 무료입니다. 가능하다면 군대 에 가지 않을 곳이 wromg 군용 차량을 이용할 수 있습니다. 좋은 여행일 경우 몇 시간의 여유를 참조하십시오.,4,2015년 10월 ,2015.0,10.0, 친구,멋진 광경 이 기념관 을 방문은 무료입니다. 가능하다면 군대에 가지 않을 곳이 wromg 군용 차량을 이용할 수 있습니다. 좋은 여행일 경우 몇 시간의 여유를 참조하십시오.
Heartwrenching,"많은 시간을 통해 기념비가 설치되어 있는지 확인하십시오. 영화 클립이 다 잘 되어 있어서, 무슨 일이 일어난 이유를 설명해 주는 전쟁, 참가하여, 어떻게 구분 등 이다. 한국어와 영어가 모두 설명되는 명확하고 간결한 언어. 이 탱크, 평면, 및 건 전쟁 기념관 에서 디스플레이의 3층 걸쳐 있는. 복도에서 하는 모든 병사들 이 죽은 영혼 아리마를 슬픈 전쟁. 이 사이트가 서지 봐야 할 때. 한국.",5,2015년 10월 ,2015.0,10.0, 커플,"Heartwrenching 많은 시간을 통해 기념비가 설치되어 있는지 확인하십시오. 영화 클립이 다 잘 되어 있어서, 무슨 일이 일어난 이유를 설명해 주는 전쟁, 참가하여, 어떻게 구분 등이다. 한국어와 영어가 모두 설명되는 명확하고 간결한 언어. 이 탱크, 평면, 및 건 전쟁 기념관에서 디스플레이의 3층 걸쳐 있는. 복도에서 하는 모든 병사들 이 죽은 영혼 아리마를 슬픈 전쟁. 이 사이트가 서지 봐야 할 때. 한국."
